date,product_id,warehouse_id,demand,price,promotion_active,lead_time,supplier_delay,inventory_level,stockout
2026-01-13,29,1,73,448.47,0,4,0,160.35352228587317,0
2026-01-13,29,2,70,448.47,0,4,0,195.13067410743975,0
2026-01-13,29,3,68,448.47,0,4,0,115.6431801846463,0
2026-01-13,30,1,54,302.97,0,6,0,93.1407866880562,0
2026-01-13,30,2,48,302.97,0,6,0,78.64369614738006,0
2026-01-13,30,3,52,302.97,0,6,0,93.44508057096596,1
2026-01-13,31,1,74,461.72,0,16,0,122.43937039371255,1
2026-01-13,31,2,68,461.72,0,16,0,106.14736976725108,0
2026-01-13,31,3,56,461.72,0,16,0,90.48013358640918,0
2026-01-13,32,1,22,53.36,0,15,0,60.00803566130015,0
2026-01-13,32,2,28,53.36,0,15,0,27.132769198179727,1
2026-01-13,32,3,27,53.36,0,15,0,19.288195936499545,0
2026-01-13,33,1,28,106.03,0,4,0,64.15875478452998,0
2026-01-13,33,2,37,106.03,0,4,0,58.03490951855308,0
2026-01-13,33,3,33,106.03,0,4,0,58.181184418638104,0
2026-01-13,34,1,35,32.16,0,2,0,95.4473409377485,0
2026-01-13,34,2,29,32.16,0,2,0,35.63938446509498,0
2026-01-13,34,3,22,32.16,0,2,0,58.7380445675187,0
2026-01-13,35,1,33,169.41,0,6,0,47.81954656756483,0
2026-01-13,35,2,49,169.41,0,6,0,79.83836480564165,0
2026-01-13,35,3,38,169.41,0,6,0,53.6709328284814,0
2026-01-13,36,1,43,200.45,0,27,0,99.56457950674456,0
2026-01-13,36,2,42,200.45,0,27,0,118.24497649260775,0
2026-01-13,36,3,45,200.45,0,27,0,49.00995443490996,0
2026-01-13,37,1,32,142.96,0,24,0,57.15837137048245,0
2026-01-13,37,2,32,142.96,0,24,0,92.34954897825887,0
2026-01-13,37,3,39,142.96,0,24,0,95.46165947972263,0
2026-01-13,38,1,70,416.08,0,18,3,43.4991642853768,0
2026-01-13,38,2,64,416.08,0,15,0,151.812394176638,0
2026-01-13,38,3,65,416.08,0,15,0,59.154993862150775,0
2026-01-13,39,1,45,184.81,0,8,0,87.41720947387782,0
2026-01-13,39,2,43,184.81,0,8,0,79.99958157986484,0
2026-01-13,39,3,38,184.81,0,8,0,53.95858233274473,0
2026-01-13,40,1,42,147.66,0,30,2,45.74714700472449,0
2026-01-13,40,2,38,147.66,0,28,0,69.55055771451535,0
2026-01-13,40,3,37,147.66,0,28,0,36.14987795878341,0
2026-01-13,41,1,48,275.92,0,10,0,51.92762902440642,0
2026-01-13,41,2,43,275.92,0,10,0,83.84591290752444,0
2026-01-13,41,3,47,275.92,0,10,0,72.50322557770585,0
2026-01-13,42,1,35,79.05,0,16,0,66.993927208669,0
2026-01-13,42,2,28,79.05,0,16,0,78.91959855379336,0
2026-01-13,42,3,17,79.05,0,16,0,37.79226379542546,0
2026-01-13,43,1,59,403.08,0,16,0,122.98240833262946,0
2026-01-13,43,2,62,403.08,0,16,0,165.49434626383663,1
2026-01-13,43,3,69,403.08,0,16,0,139.08967342210678,0
2026-01-13,44,1,19,46.53,0,27,0,31.577249782031288,0
2026-01-13,44,2,34,46.53,0,27,0,83.03312778635393,0
2026-01-13,44,3,28,46.53,0,27,0,74.3458860088162,0
2026-01-13,45,1,83,493.57,0,11,0,154.66279181773064,0
2026-01-13,45,2,75,493.57,0,11,0,158.9454515231681,0
2026-01-13,45,3,68,493.57,0,11,0,67.26327025630822,0
2026-01-13,46,1,59,388.4,0,29,0,116.61197451644128,0
2026-01-13,46,2,58,388.4,0,29,0,70.85661388794176,0
2026-01-13,46,3,65,388.4,0,29,0,45.862898495472585,0
2026-01-13,47,1,44,107.37,0,14,0,58.01143481269391,0
2026-01-13,47,2,28,107.37,0,14,0,72.70600081447199,0
2026-01-13,47,3,35,107.37,0,14,0,58.79451950358825,0
2026-01-13,48,1,21,12.71,0,20,0,36.78858257257041,0
2026-01-13,48,2,27,12.71,0,20,0,79.16782081794814,0
2026-01-13,48,3,26,12.71,0,20,0,57.01032817682203,0
2026-01-13,49,1,56,409.58,0,8,0,79.8448245630731,1
2026-01-13,49,2,62,409.58,0,8,0,112.41382204872566,0
2026-01-13,49,3,58,409.58,0,8,0,81.27727308848893,0
2026-01-13,50,1,49,356.36,0,18,0,128.99416097602088,0
2026-01-13,50,2,50,356.36,0,18,0,31.252352612773294,0
2026-01-13,50,3,56,356.36,0,18,0,125.25404214357405,0
2026-01-14,1,1,55,394.74,0,11,7,61.39071256680123,1
2026-01-14,1,2,68,394.74,0,4,0,138.06825752293474,0
2026-01-14,1,3,58,394.74,0,4,0,144.46352696531122,0
2026-01-14,2,1,40,107.84,0,4,0,91.3031456375104,0
2026-01-14,2,2,31,107.84,0,4,0,65.63836989614117,0
2026-01-14,2,3,24,107.84,0,4,0,56.387782316165946,0
2026-01-14,3,1,48,261.97,0,2,0,73.53156872985524,0
2026-01-14,3,2,54,261.97,0,2,0,147.435122118296,1
2026-01-14,3,3,42,261.97,0,2,0,55.716460260251914,0
2026-01-14,4,1,63,300.28,0,28,0,47.96732715878632,0
2026-01-14,4,2,52,300.28,0,28,0,149.8994599208778,0
2026-01-14,4,3,57,300.28,0,28,0,90.54298894824191,0
2026-01-14,5,1,27,32.76,0,6,0,20.575528263501674,0
2026-01-14,5,2,35,32.76,0,6,0,27.81275950947989,0
2026-01-14,5,3,27,32.76,0,6,0,70.89516471859594,0
2026-01-14,6,1,53,307.7,0,11,0,109.97594544666431,0
2026-01-14,6,2,55,307.7,0,11,0,83.8527907400692,0
2026-01-14,6,3,53,307.7,0,11,0,96.69517627152581,0
2026-01-14,7,1,31,93.56,0,8,0,75.69954102963065,0
2026-01-14,7,2,34,93.56,0,8,0,90.07694659768975,0
2026-01-14,7,3,32,93.56,0,8,0,31.49602342285616,0
2026-01-14,8,1,23,41.88,0,27,0,34.71600510250492,0
2026-01-14,8,2,30,41.88,0,27,0,55.241600325809955,0
2026-01-14,8,3,29,41.88,0,27,0,42.742314424910376,0
2026-01-14,9,1,70,474.95,0,10,0,97.58709617805948,0
2026-01-14,9,2,70,474.95,0,10,0,203.40101979270267,0
2026-01-14,9,3,71,474.95,0,10,0,134.02716175518307,0
2026-01-14,10,1,64,483.16,0,29,0,90.24439507433061,0
2026-01-14,10,2,67,483.16,0,29,0,129.28817296976513,0
2026-01-14,10,3,76,483.16,0,29,0,78.7470635715907,0
2026-01-14,11,1,65,406.11,0,8,0,94.63424716146551,0
2026-01-14,11,2,70,406.11,0,8,0,113.07000374690784,0
2026-01-14,11,3,73,406.11,0,12,4,113.64036573023925,0
2026-01-14,12,1,40,159.26,0,10,0,61.34732641219685,0
2026-01-14,12,2,37,159.26,0,10,0,83.7387352236364,0
2026-01-14,12,3,47,159.26,0,10,0,25.247104485598566,0
2026-01-14,13,1,28,57.86,0,9,0,29.82694355386845,0
2026-01-14,13,2,25,57.86,0,9,0,14.913537850765678,0
2026-01-14,13,3,28,57.86,0,9,0,39.821536416149286,0
2026-01-14,14,1,57,345.27,0,13,0,41.88216998842179,0
2026-01-14,14,2,54,345.27,0,13,0,155.27439596043564,0
2026-01-14,14,3,51,345.27,0,13,0,67.45737065347909,0
2026-01-14,15,1,44,225.67,0,3,0,102.44893689551158,0
2026-01-14,15,2,47,225.67,0,3,0,26.43928034717536,0
2026-01-14,15,3,45,225.67,0,3,0,110.6124139183836,0
2026-01-14,16,1,36,69.8,0,2,0,73.01856483477732,1
2026-01-14,16,2,28,69.8,0,2,0,50.08482331838933,0
2026-01-14,16,3,32,69.8,0,2,0,73.96873548706537,0
2026-01-14,17,1,55,252.64,0,19,2,34.081519849589725,0
2026-01-14,17,2,43,252.64,0,17,0,106.99335731570142,0
2026-01-14,17,3,61,252.64,0,17,0,102.55047237202079,0
2026-01-14,18,1,24,26.85,0,24,0,24.836026968062832,1
2026-01-14,18,2,23,26.85,0,24,0,66.64502982010595,0
2026-01-14,18,3,29,26.85,0,24,0,66.87642316912495,0
2026-01-14,19,1,69,455.57,0,28,4,109.23575311501693,0
2026-01-14,19,2,74,455.57,0,24,0,73.29341228352605,0
2026-01-14,19,3,67,455.57,0,28,4,173.73769991883944,0
2026-01-14,20,1,33,136.8,0,25,0,23.806874340569106,0
2026-01-14,20,2,45,136.8,0,25,0,107.71985506708191,0
2026-01-14,20,3,42,136.8,0,25,0,81.62088114561888,0
2026-01-14,21,1,55,334.64,0,6,0,35.09242367818078,0
2026-01-14,21,2,43,334.64,0,6,0,75.91983637976962,1
2026-01-14,21,3,49,334.64,0,6,0,39.398804108311545,0
2026-01-14,22,1,40,162.74,0,4,0,116.64092961234289,0
2026-01-14,22,2,45,162.74,0,4,0,75.52891239446222,0
2026-01-14,22,3,39,162.74,0,4,0,102.89316027538649,0
2026-01-14,23,1,50,264.83,0,13,0,71.87056863431616,0
2026-01-14,23,2,46,264.83,0,13,0,87.03181420291475,0
2026-01-14,23,3,52,264.83,0,13,0,70.13875948699012,0
2026-01-14,24,1,52,277.89,0,9,0,152.0384480321209,1
2026-01-14,24,2,48,277.89,0,9,0,98.66003090083292,0
2026-01-14,24,3,50,277.89,0,9,0,63.013750917854615,0
2026-01-14,25,1,32,100.58,0,23,0,22.46233710994749,0
2026-01-14,25,2,36,100.58,0,23,0,80.50877766335466,0
2026-01-14,25,3,40,100.58,0,23,0,35.28871156479981,0
2026-01-14,26,1,64,485.1,0,28,0,81.98494362874109,0
2026-01-14,26,2,77,485.1,0,28,0,117.76804029101162,0
2026-01-14,26,3,80,485.1,0,28,0,86.00009050967998,1
2026-01-14,27,1,74,389.82,0,4,0,87.85804243421454,0
2026-01-14,27,2,62,389.82,0,4,0,34.93258064655892,0
2026-01-14,27,3,71,389.82,0,4,0,190.44839964759785,0
2026-01-14,28,1,61,470.35,0,2,0,148.70977685361066,0
2026-01-14,28,2,70,470.35,0,2,0,150.7931356255678,0
2026-01-14,28,3,69,470.35,0,2,0,151.82734931590656,0
2026-01-14,29,1,64,448.47,0,4,0,44.935488262920636,0
2026-01-14,29,2,71,448.47,0,4,0,160.17531530092575,0
2026-01-14,29,3,59,448.47,0,4,0,81.70110937288666,0
2026-01-14,30,1,68,302.97,0,6,0,132.0746210048677,0
2026-01-14,30,2,59,302.97,0,6,0,95.59898317111103,0
2026-01-14,30,3,58,302.97,0,6,0,111.55360425753364,0
2026-01-14,31,1,62,461.72,0,16,0,64.14502787176596,1
2026-01-14,31,2,64,461.72,0,16,0,140.54290342494517,0
2026-01-14,31,3,75,461.72,0,16,0,104.89594240916983,0
2026-01-14,32,1,28,53.36,0,15,0,53.48594451820376,0
2026-01-14,32,2,27,53.36,0,15,0,77.53429064519312,0
2026-01-14,32,3,28,53.36,0,15,0,38.98885844980791,0
2026-01-14,33,1,36,106.03,0,4,0,101.16700247648424,0
2026-01-14,33,2,32,106.03,0,4,0,92.24129408323542,0
2026-01-14,33,3,19,106.03,0,4,0,36.407163784032626,0
2026-01-14,34,1,21,32.16,0,2,0,11.312829104719555,0
2026-01-14,34,2,57,32.16,1,2,0,163.18954096059844,0
2026-01-14,34,3,30,32.16,0,2,0,73.14868154102821,0
2026-01-14,35,1,36,169.41,0,6,0,82.1725382060187,1
2026-01-14,35,2,47,169.41,0,6,0,43.10349254444807,1
2026-01-14,35,3,45,169.41,0,6,0,127.92880876670122,0
2026-01-14,36,1,35,200.45,0,27,0,25.285359388567105,0
2026-01-14,36,2,38,200.45,0,28,1,71.44307570478576,0
2026-01-14,36,3,39,200.45,0,27,0,62.76223873922335,0
2026-01-14,37,1,71,142.96,1,24,0,46.35798654195502,0
2026-01-14,37,2,41,142.96,0,24,0,59.54072501614877,0
2026-01-14,37,3,39,142.96,0,24,0,86.64116197376232,0
2026-01-14,38,1,63,416.08,0,15,0,64.79552906834176,0
2026-01-14,38,2,64,416.08,0,15,0,187.09075252309387,0
2026-01-14,38,3,63,416.08,0,15,0,35.297614693907654,0
2026-01-14,39,1,35,184.81,0,8,0,88.87456112518139,0
2026-01-14,39,2,40,184.81,0,8,0,31.482903172136947,0
2026-01-14,39,3,48,184.81,0,8,0,132.26113919729806,0
2026-01-14,40,1,45,147.66,0,28,0,106.02230758553229,0
2026-01-14,40,2,30,147.66,0,28,0,64.54859168539258,0
2026-01-14,40,3,36,147.66,0,28,0,28.47625660491713,0
2026-01-14,41,1,50,275.92,0,10,0,26.77852796614575,0
2026-01-14,41,2,50,275.92,0,10,0,117.44055428340306,0
2026-01-14,41,3,53,275.92,0,10,0,32.8090176530981,0
2026-01-14,42,1,28,79.05,0,16,0,77.1536003085665,1
2026-01-14,42,2,24,79.05,0,16,0,15.893953033903484,0
2026-01-14,42,3,33,79.05,0,16,0,33.86947961412204,0
2026-01-14,43,1,56,403.08,0,16,0,66.31808812840342,0
2026-01-14,43,2,59,403.08,0,16,0,122.98777241891686,0
2026-01-14,43,3,64,403.08,0,16,0,179.02444229531014,0
2026-01-14,44,1,20,46.53,0,27,0,27.581748666892437,0
2026-01-14,44,2,36,46.53,0,27,0,88.52744719330529,0
2026-01-14,44,3,30,46.53,0,27,0,76.46105412754663,0
2026-01-14,45,1,69,493.57,0,16,5,38.7796094323426,0
2026-01-14,45,2,76,493.57,0,11,0,163.6148114968862,1
2026-01-14,45,3,82,493.57,0,11,0,129.03085130471192,0
2026-01-14,46,1,58,388.4,0,29,0,139.9029445168976,0
2026-01-14,46,2,63,388.4,0,29,0,73.56209808769923,0
2026-01-14,46,3,63,388.4,0,29,0,48.91734917432287,0
2026-01-14,47,1,39,107.37,0,14,0,64.59319171621271,0
2026-01-14,47,2,34,107.37,0,14,0,31.535922625549414,0
2026-01-14,47,3,23,107.37,0,14,0,32.263229336021844,0
2026-01-14,48,1,22,12.71,0,20,0,60.33711839378765,0
2026-01-14,48,2,24,12.71,0,20,0,65.7479314505305,0
2026-01-14,48,3,23,12.71,0,20,0,46.70801962869803,0
2026-01-14,49,1,59,409.58,0,8,0,167.07058059817408,0
2026-01-14,49,2,67,409.58,0,8,0,127.86677656158274,0
2026-01-14,49,3,68,409.58,0,8,0,172.84669751035585,0
2026-01-14,50,1,51,356.36,0,18,0,148.63842008863838,1
2026-01-14,50,2,58,356.36,0,18,0,92.85100721452159,0
2026-01-14,50,3,61,356.36,0,18,0,114.95921466984308,0
2026-01-15,1,1,60,394.74,0,12,8,91.5245653845956,0
2026-01-15,1,2,67,394.74,0,11,7,52.9389544469153,1
2026-01-15,1,3,65,394.74,0,4,0,43.53800818620926,0
2026-01-15,2,1,30,107.84,0,4,0,86.36852320799021,0
2026-01-15,2,2,24,107.84,0,4,0,68.82525281853333,0
2026-01-15,2,3,31,107.84,0,4,0,19.11908088609626,0
2026-01-15,3,1,46,261.97,0,2,0,88.06906917883883,0
2026-01-15,3,2,52,261.97,0,2,0,78.45795964593982,0
2026-01-15,3,3,48,261.97,0,2,0,138.19242749997454,0
2026-01-15,4,1,58,300.28,0,28,0,154.08774019812392,0
2026-01-15,4,2,114,300.28,1,28,0,95.01575587157897,0
2026-01-15,4,3,55,300.28,0,28,0,108.59469510698578,0
2026-01-15,5,1,20,32.76,0,6,0,46.45067106464843,0
2026-01-15,5,2,23,32.76,0,6,0,64.49932668053629,0
2026-01-15,5,3,31,32.76,0,6,0,50.384631129231,0
2026-01-15,6,1,53,307.7,0,11,0,52.913892085170936,0
2026-01-15,6,2,48,307.7,0,11,0,81.77224151491266,1
2026-01-15,6,3,59,307.7,0,11,0,89.51466173713895,1
2026-01-15,7,1,39,93.56,0,8,0,44.25369106870415,0
2026-01-15,7,2,35,93.56,0,8,0,65.23021295498417,0
2026-01-15,7,3,39,93.56,0,8,0,77.0497031128202,0
2026-01-15,8,1,26,41.88,0,27,0,38.911686787764964,0
2026-01-15,8,2,27,41.88,0,27,0,34.113250032871306,0
2026-01-15,8,3,23,41.88,0,27,0,41.989232766058954,0
2026-01-15,9,1,77,474.95,0,10,0,108.77129599415184,0
2026-01-15,9,2,71,474.95,0,14,4,115.19390989633155,0
2026-01-15,9,3,71,474.95,0,10,0,192.92594357961121,0
2026-01-15,10,1,73,483.16,0,29,0,54.54432776992526,0
2026-01-15,10,2,76,483.16,0,29,0,172.01770390752992,0
2026-01-15,10,3,82,483.16,0,29,0,210.40445289557525,0
2026-01-15,11,1,74,406.11,0,8,0,104.39378961461212,0
2026-01-15,11,2,59,406.11,0,8,0,50.533507939879335,0
2026-01-15,11,3,66,406.11,0,8,0,145.7504864112353,0
2026-01-15,12,1,38,159.26,0,10,0,57.154869791613024,0
2026-01-15,12,2,32,159.26,0,10,0,48.57131076447291,0
2026-01-15,12,3,40,159.26,0,10,0,31.51639119045256,0
2026-01-15,13,1,34,57.86,0,9,0,74.42598879480063,0
2026-01-15,13,2,30,57.86,0,9,0,69.21862896922016,0
2026-01-15,13,3,27,57.86,0,9,0,78.64699729979381,0
2026-01-15,14,1,53,345.27,0,13,0,118.8516035143811,0
2026-01-15,14,2,56,345.27,0,13,0,43.29661792272001,0
2026-01-15,14,3,62,345.27,0,13,0,127.28602241364823,1
2026-01-15,15,1,40,225.67,0,3,0,57.81516132924611,0
2026-01-15,15,2,44,225.67,0,3,0,66.35524199488754,0
2026-01-15,15,3,42,225.67,0,3,0,56.35075259663771,0
2026-01-15,16,1,37,69.8,0,2,0,37.00617322962485,0
2026-01-15,16,2,24,69.8,0,2,0,33.17064710241,0
2026-01-15,16,3,27,69.8,0,2,0,36.3875050225199,0
2026-01-15,17,1,39,252.64,0,17,0,79.24805578327276,1
2026-01-15,17,2,47,252.64,0,17,0,90.04161552849477,0
2026-01-15,17,3,49,252.64,0,17,0,51.78672435852872,0
2026-01-15,18,1,34,26.85,0,24,0,45.519853764741356,0
2026-01-15,18,2,31,26.85,0,24,0,30.081386858729193,0
2026-01-15,18,3,17,26.85,0,24,0,39.278917809567794,0
2026-01-15,19,1,60,455.57,0,24,0,104.3286934967767,0
2026-01-15,19,2,72,455.57,0,24,0,169.17584391772513,0
2026-01-15,19,3,69,455.57,0,24,0,125.6407411400882,0
2026-01-15,20,1,43,136.8,0,25,0,108.75921175498966,0
2026-01-15,20,2,32,136.8,0,25,0,89.81406628193929,0
2026-01-15,20,3,41,136.8,0,25,0,92.58879395349625,0
2026-01-15,21,1,58,334.64,0,6,0,149.50073143053356,0
2026-01-15,21,2,58,334.64,0,6,0,163.67658289967954,0
2026-01-15,21,3,61,334.64,0,6,0,41.18028010384664,0
2026-01-15,22,1,37,162.74,0,4,0,60.89987612032611,0
2026-01-15,22,2,31,162.74,0,4,0,21.51365760315155,0
2026-01-15,22,3,43,162.74,0,12,8,88.53978933445589,0
2026-01-15,23,1,49,264.83,0,13,0,113.59332846184714,0
2026-01-15,23,2,56,264.83,0,13,0,84.4161920172752,1
2026-01-15,23,3,46,264.83,0,13,0,43.12463530631715,0
2026-01-15,24,1,52,277.89,0,9,0,155.83750447087118,0
2026-01-15,24,2,54,277.89,0,9,0,74.97086060963883,0
2026-01-15,24,3,54,277.89,0,9,0,29.857114887575165,0
2026-01-15,25,1,30,100.58,0,23,0,61.266305397479606,0
2026-01-15,25,2,28,100.58,0,23,0,30.575862421728317,0
2026-01-15,25,3,30,100.58,0,23,0,69.6949804377475,0
2026-01-15,26,1,72,485.1,0,28,0,138.7338735119976,0
2026-01-15,26,2,70,485.1,0,28,0,197.25559660379804,0
2026-01-15,26,3,62,485.1,0,28,0,107.80392248624894,0
2026-01-15,27,1,65,389.82,0,4,0,194.469237672837,0
2026-01-15,27,2,63,389.82,0,4,0,50.00027646543048,0
2026-01-15,27,3,59,389.82,0,4,0,132.07255441692257,0
2026-01-15,28,1,70,470.35,0,2,0,186.31534493073104,0
2026-01-15,28,2,64,470.35,0,2,0,151.22123975974398,0
2026-01-15,28,3,68,470.35,0,2,0,69.50229347683725,0
2026-01-15,29,1,73,448.47,0,4,0,154.1022996164405,0
2026-01-15,29,2,76,448.47,0,4,0,121.21957210015529,0
2026-01-15,29,3,69,448.47,0,4,0,182.50417592046938,0
2026-01-15,30,1,49,302.97,0,6,0,86.7170406675815,0
2026-01-15,30,2,63,302.97,0,6,0,49.1085584693451,0
2026-01-15,30,3,54,302.97,0,6,0,112.59681862140712,0
2026-01-15,31,1,77,461.72,0,16,0,224.16808952839355,0
2026-01-15,31,2,140,461.72,1,16,0,138.34566663650628,1
2026-01-15,31,3,66,461.72,0,16,0,193.92351848595763,0
2026-01-15,32,1,24,53.36,0,15,0,55.92590218936151,0
2026-01-15,32,2,34,53.36,0,15,0,73.96713849395324,0
2026-01-15,32,3,27,53.36,0,15,0,64.7360106795298,0
2026-01-15,33,1,30,106.03,0,4,0,35.836462102903546,0
2026-01-15,33,2,39,106.03,0,4,0,70.92172299908069,0
2026-01-15,33,3,32,106.03,0,4,0,60.677823329290796,0
2026-01-15,34,1,34,32.16,0,2,0,82.73123696679575,0
2026-01-15,34,2,31,32.16,0,2,0,30.107823870244495,0
2026-01-15,34,3,27,32.16,0,2,0,29.925712135583307,0
2026-01-15,35,1,43,169.41,0,6,0,115.10307796511101,0
2026-01-15,35,2,44,169.41,0,6,0,32.747353221118246,0
2026-01-15,35,3,29,169.41,0,6,0,59.889316029605105,1
2026-01-15,36,1,46,200.45,0,27,0,130.55606869692235,0
2026-01-15,36,2,44,200.45,0,27,0,66.80647488323517,0
2026-01-15,36,3,44,200.45,0,27,0,90.90943050509225,0
2026-01-15,37,1,39,142.96,0,24,0,78.19380997810298,0
2026-01-15,37,2,38,142.96,0,24,0,87.05506023583413,0
2026-01-15,37,3,34,142.96,0,24,0,27.18018921242522,0
2026-01-15,38,1,128,416.08,1,15,0,102.0387537914228,0
2026-01-15,38,2,75,416.08,0,15,0,149.94452559576462,0
2026-01-15,38,3,61,416.08,0,15,0,151.8441024824018,0
2026-01-15,39,1,48,184.81,0,8,0,107.02572554204997,0
2026-01-15,39,2,43,184.81,0,8,0,64.7159107024676,0
2026-01-15,39,3,40,184.81,0,8,0,61.476435904619926,0
2026-01-15,40,1,37,147.66,0,28,0,75.45930910953284,0
2026-01-15,40,2,40,147.66,0,34,6,43.094035922073374,0
2026-01-15,40,3,40,147.66,0,28,0,107.0891790467806,1
2026-01-15,41,1,55,275.92,0,10,0,105.26509476559372,0
2026-01-15,41,2,46,275.92,0,10,0,44.34446735487481,0
2026-01-15,41,3,46,275.92,0,10,0,37.82779012327897,0
2026-01-15,42,1,31,79.05,0,16,0,79.53497402323535,0
2026-01-15,42,2,36,79.05,0,16,0,94.17139018797809,0
2026-01-15,42,3,34,79.05,0,16,0,94.67425785857806,0
2026-01-15,43,1,65,403.08,0,16,0,106.11489693678064,0
2026-01-15,43,2,57,403.08,0,16,0,135.63134959391596,0
2026-01-15,43,3,58,403.08,0,16,0,153.78765110070788,0
2026-01-15,44,1,30,46.53,0,27,0,35.628019420555006,0
2026-01-15,44,2,55,46.53,1,27,0,108.52486717009943,0
2026-01-15,44,3,24,46.53,0,27,0,68.80747033689724,0
2026-01-15,45,1,75,493.57,0,11,0,96.92724161917226,0
2026-01-15,45,2,72,493.57,0,11,0,175.26228236626514,0
2026-01-15,45,3,72,493.57,0,11,0,212.26469016635735,0
2026-01-15,46,1,68,388.4,0,29,0,178.09393361666037,0
2026-01-15,46,2,60,388.4,0,29,0,40.622205207864674,0
2026-01-15,46,3,64,388.4,0,29,0,187.87880408347783,0
2026-01-15,47,1,26,107.37,0,14,0,33.10247712149233,0
2026-01-15,47,2,45,107.37,0,14,0,83.68804085542212,0
2026-01-15,47,3,35,107.37,0,14,0,35.5985908375616,0
2026-01-15,48,1,30,12.71,0,20,0,48.997480398490715,0
2026-01-15,48,2,22,12.71,0,20,0,29.13986948709986,0
2026-01-15,48,3,21,12.71,0,20,0,37.26838795608615,0
2026-01-15,49,1,67,409.58,0,8,0,166.32643660824564,0
2026-01-15,49,2,65,409.58,0,8,0,102.10570409568108,0
2026-01-15,49,3,62,409.58,0,8,0,95.33710999620885,0
2026-01-15,50,1,49,356.36,0,18,0,131.72781262314373,0
2026-01-15,50,2,59,356.36,0,25,7,111.18204298338911,0
2026-01-15,50,3,57,356.36,0,18,0,36.17535130985125,0
2026-01-16,1,1,67,394.74,0,4,0,162.89957835121078,0
2026-01-16,1,2,70,394.74,0,4,0,95.42303652325005,0
2026-01-16,1,3,62,394.74,0,8,4,137.47819073030757,0
2026-01-16,2,1,30,107.84,0,4,0,87.61710382213076,0
2026-01-16,2,2,37,107.84,0,4,0,40.37381885638335,0
2026-01-16,2,3,36,107.84,0,4,0,93.35946904420662,0
2026-01-16,3,1,48,261.97,0,2,0,86.15579413456668,0
2026-01-16,3,2,45,261.97,0,2,0,45.7765756707269,0
2026-01-16,3,3,52,261.97,0,2,0,134.64649187920483,0
2026-01-16,4,1,52,300.28,0,28,0,106.0161121844556,0
2026-01-16,4,2,50,300.28,0,28,0,81.6445930381283,0
2026-01-16,4,3,57,300.28,0,28,0,133.482945776449,0
2026-01-16,5,1,24,32.76,0,6,0,43.1657837380385,0
2026-01-16,5,2,21,32.76,0,6,0,31.659363169070975,0
2026-01-16,5,3,19,32.76,0,6,0,9.564979257267998,0
2026-01-16,6,1,61,307.7,0,11,0,41.96168121405794,0
2026-01-16,6,2,53,307.7,0,11,0,78.43418856883517,0
2026-01-16,6,3,48,307.7,0,11,0,125.59858962027529,0
2026-01-16,7,1,38,93.56,0,8,0,24.605316729914527,0
2026-01-16,7,2,35,93.56,0,8,0,22.166380968090298,0
2026-01-16,7,3,33,93.56,0,8,0,92.73675956248799,0
2026-01-16,8,1,34,41.88,0,27,0,72.98291326186302,0
2026-01-16,8,2,31,41.88,0,27,0,36.01945596521846,0
2026-01-16,8,3,32,41.88,0,27,0,55.33700587920576,0
2026-01-16,9,1,133,474.95,1,10,0,122.68323988759853,0
2026-01-16,9,2,74,474.95,0,10,0,107.15420265359236,0
2026-01-16,9,3,69,474.95,0,10,0,74.10381078395908,0
2026-01-16,10,1,77,483.16,0,29,0,44.83469817383705,0
2026-01-16,10,2,68,483.16,0,29,0,183.5839236623247,0
2026-01-16,10,3,74,483.16,0,29,0,38.68533961820731,0
2026-01-16,11,1,59,406.11,0,8,0,113.80936500626608,0
2026-01-16,11,2,70,406.11,0,8,0,145.7274675513241,0
2026-01-16,11,3,60,406.11,0,8,0,55.29054920738135,0
2026-01-16,12,1,39,159.26,0,10,0,35.84314214865163,0
2026-01-16,12,2,47,159.26,0,15,5,94.17285435354188,0
2026-01-16,12,3,36,159.26,0,10,0,107.0880735634104,0
2026-01-16,13,1,33,57.86,0,9,0,40.62675053228516,0
2026-01-16,13,2,63,57.86,1,9,0,96.12817110788392,0
2026-01-16,13,3,29,57.86,0,9,0,57.94023355276689,0
2026-01-16,14,1,63,345.27,0,13,0,124.34709800762951,0
2026-01-16,14,2,58,345.27,0,13,0,168.01014481720452,0
2026-01-16,14,3,49,345.27,0,13,0,107.76020356472776,0
2026-01-16,15,1,44,225.67,0,3,0,42.699211065820975,1
2026-01-16,15,2,39,225.67,0,3,0,114.01158740593297,0
2026-01-16,15,3,49,225.67,0,3,0,38.29437575731569,0
2026-01-16,16,1,34,69.8,0,2,0,100.77885770745485,0
2026-01-16,16,2,38,69.8,0,2,0,33.264596197468144,0
2026-01-16,16,3,31,69.8,0,2,0,66.79862408723929,0
2026-01-16,17,1,52,252.64,0,17,0,137.14033534643926,0
2026-01-16,17,2,43,252.64,0,17,0,44.2440766976,0
2026-01-16,17,3,56,252.64,0,17,0,75.22613435447808,0
2026-01-16,18,1,25,26.85,0,24,0,22.04081125003794,0
2026-01-16,18,2,18,26.85,0,24,0,21.81601684122979,0
2026-01-16,18,3,20,26.85,0,24,0,45.734372471747704,0
2026-01-16,19,1,69,455.57,0,24,0,118.949256324262,0
2026-01-16,19,2,83,455.57,0,24,0,135.1522267934024,0
2026-01-16,19,3,70,455.57,0,24,0,187.47275883304405,0
